记录ID,ASIN_Role,ASIN,Country,Data_Type,Field_Name,Content_Text
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Dark video and bad audio
The audio is awful. Lots of static. Unusable. I will update my rating if someone from customer service can help."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Doesn’t hold a charge
Doesn’t hold a charge from the get go, waste of money sadly."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not worth it.
Too difficult to get it connected to the phone.  Can’t even access anything you photograph or film."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not Worth It – Poor Video and Shaky Footage
I’m really disappointed with this sports action camera. The video quality is poor—grainy and not sharp at all. On top of that, the footage is far from stable, even with minimal movement. It’s definitely not suitable for capturing sports or any kind of action shots. For the price, I expected much better performance. Wouldn’t recommend it if you’re looking for clear and stable recordings."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Low quality app, decent video
Camera footage isnt bad quality.  But for what i was using it for,  this was not suitable.  shaky video in action recording.  Also app is probably where this gets worse.  Low quality app.  I wouldnt use this for action type recording.  Accessories are lower quality as well. Camera fell during my daughters at bat."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Do NOT buy for motorcycle
It’s probably fine for anything other than what I bought it for. It is NOT good for using on a motorcycle unless you attach it to your helmet or the front of the bike. Wearing the necklace piece has me recording my handlebars, not the road or scenery. (For context I have a small Harley with a short windshield.) Camera records in 3 min increments and the app is absolute TRASH."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Don’t Bother
Stopped operating one week after return window closed. Don’t recommend"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Horrible product for motorcycle
The Clio’s are horrible.

Used it for motorcycle riding.

It’s shaky, pixilated, choppy, and the wind noise is unacceptable.

I wouldn’t buy it.  Too late to return.  So if someone wants it, I’ll let you have it for 25% off.

40 days so cannot return.  🤷🏻♂️"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not good
Defective"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Poor product
Don’t have a picture but had to return the product it stopped coming on after the first time of usage
I bought it to record my tennis games but it kept moving too much on my chest with the magnetic chain so clipped it to the tennis net , it was better but quality of the camera was quite poor later it stopped working
Won’t advise you buy it but pending on what you wanna use it for"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not worth it
Batter life is awful. After 45 min, it needs to be charged again."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"DON'T BUY THIS GARBAGE
The camera arrived today, but one of the accessories is broken, terrible quality, I'm very angry"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not good
It’s pretty awful. I got this for my YouTube channel.. for shooting anything I’d need 2 hands for. Thought it would be a cool point of view to wear the camera. The audio is unusable, the video, if you’re perfectly still in the perfect light might look like 720 at best. Might. Most of the time it looks like glitches in the matrix recorded with a potato. Pass this one up, it’s not worth it unless you’re cool with convenience store surveillance quality."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,".
It only worked one time."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Poor camera quality
Absolutely, terrible camera quality. It's as if I've got a camera and a phone that's over 20 years old."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Return it if it doesn’t work immediately
Can’t find the app anymore, no QR code on the device to find the app. When I had the app, the camera wouldn’t pair. I threw mine away because I’ve had it too long to return it."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Lost recorder on first ride due to weak magnet
Magnet not strong enough, lost the recorder on my first ride."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Do not waste your money .. or try your luck else where
First time I bought a product from Amazon and its.not working ... I'm probably the bad lucky one but nevertheless do not buy
Use it for like 20 mins one day and the second time I decided to use it ... It malfunctions .
Once I put it on . It cannot come of ..
It's a headache to pair with your phone as I fed up press the button and nothing ..
I cannot get it to record at times ... I'm pressing for like 5 mins and it refuse to record ..
Then there is the taking of issue ..
Do not waste your money ..
Absolutely disgusted by this investment
I hate to waste money"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Camera light is on and wont respond.
Camera is on but doesn't respond nor forced turn off by holding the button isnt doing anything. Regret buying this."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not worth it
Camera quality is nothing like the videos. Very low quality and the app doesn’t help"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"worth the money
The camera is not bad and shipping rather fast but accessory inside parcel was broken 😞. The parcel arrived looks outside in good condition."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Onerous app privacy- access to ALL your photos and videos to a company in China
To work the App needs total access to your photo and video library and permission to use all.  This is onerous and unnecessary.  I refuse to allow a company in China to have access to all my personal pictures and video.  Returned."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Producto defectuoso
Producto que no se puede instalar; muy complicado su funcionamiento y su app"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Junk. Don’t buy.
Video flips upside down randomly. Tried it while riding horse and it wouldn’t stay right side up despite the camera being upright the entire time.  Only videos 3 min at a time. If I could return I would. Terrible quality video."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not 1080p
Not 1080p, closer to 480 in my opinion. See for yourself in the pictures.

Also if you keep it recording, it won’t have a continuous video, it will chop up into smaller videos. Other than that the camera does exactly what it says it does."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Vertical Lines on Camera Screen During Recording
There are two vertical lines on the left side of the camera screen, and they appear in every recording."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Zero stars!
Zero stars!
The battery never charged. I took it out of the package too late for a return. I am now stuck with a cheap plastic piece of poo."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Not Worth It
It works and is really easy to set up and that’s about the best thing I can say, the video and audio quality is horrific. You’ll see more pixels than anything else and the audio sounds like it was recorded underwater, and theres no settings to change that.
With the $60 price thats really, really disappointing."
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"sent back - not easy to use
sent back - not easy to use"
,Competitor_Exact,B0DH3FV295,US,Review_Insight,Pain_Point,"Do not buy!
Doesn’t work. We got it to work for about 30 seconds before it just died. Do not buy!!"
